,dong,apt,addr_kr,exclusive_use_area,year_of_completion,floor,gu,transaction_real_price,predict,difference,ratio,ratio_Abs
172,상계동,벽산,상계동 173-1 벽산,43.35,1989,4,노원구,21000,20646.883157780892,353.11684221910764,0.016815087724719412,0.016815087724719412
173,봉천동,관악드림(삼성),봉천동 1712 관악드림(삼성),84.96,2003,1,관악구,45800,44070.94799632235,1729.0520036776506,0.03775222715453386,0.03775222715453386
174,길음동,길음동동부센트레빌(1278-0),길음동 1278 길음동동부센트레빌(1278-0),114.912,2003,5,성북구,53500,52805.593036577666,694.4069634223342,0.012979569409763256,0.012979569409763256
175,중계동,중계그린1단지,중계동 502-1 중계그린1단지,49.5,1990,3,노원구,26500,28251.712626226727,-1751.7126262267266,-0.06610236325383874,0.06610236325383874
176,신길동,보라매두산위브,신길동 4497 보라매두산위브,84.95,2005,6,영등포구,56000,52446.210531789,3553.789468210998,0.06346052621805354,0.06346052621805354
177,구로동,극동,구로동 314 극동,58.19,1984,9,구로구,25500,27637.34694078301,-2137.346940783009,-0.08381752708952976,0.08381752708952976
178,하계동,청솔(시영7),하계동 274 청솔(시영7),39.78,1989,1,노원구,17200,19042.172647416966,-1842.1726474169664,-0.10710306089633526,0.10710306089633526
179,진관동,은평뉴타운상림마을(푸르지오C-8),진관동 3 은평뉴타운상림마을(푸르지오C-8),167.47,2008,8,은평구,95000,76478.9655758642,18521.034424135796,0.19495825709616627,0.19495825709616627
180,가락동,래미안파크팰리스,가락동 165 래미안파크팰리스,84.885,2007,9,송파구,89000,82516.87921414356,6483.120785856445,0.07284405377366791,0.07284405377366791
181,응암동,백련산힐스테이트3차,응암동 761 백련산힐스테이트3차,84.32,2011,15,은평구,52000,50775.22597629588,1224.7740237041216,0.023553346609694648,0.023553346609694648
182,상계동,상계2차중앙하이츠,상계동 1282 상계2차중앙하이츠,59.82,1998,16,노원구,35000,32501.896897228267,2498.1031027717327,0.07137437436490665,0.07137437436490665
183,신천동,파크리오,신천동 17 파크리오,59.64,2008,18,송파구,106000,93452.29318873053,12547.706811269469,0.11837459255914592,0.11837459255914592
184,방이동,방이금호어울림,방이동 157 방이금호어울림,59.67,2001,10,송파구,51800,43170.11034964718,8629.889650352823,0.16660018630024756,0.16660018630024756
185,쌍문동,금호1,쌍문동 199-1 금호1,70.13,1990,5,도봉구,28700,28146.93570647262,553.064293527379,0.019270532875518435,0.019270532875518435
186,구로동,롯데,구로동 1263 롯데,131.3,1999,19,구로구,55500,55454.89066234019,45.10933765980735,0.0008127808587352676,0.0008127808587352676
187,성내동,동원2,성내동 456-8 동원2,84.83,2002,4,강동구,50000,49546.66680756821,453.33319243178994,0.0090666638486358,0.0090666638486358
188,창동,주공19단지(창동 리버타운),창동 27 주공19단지(창동 리버타운),90.94,1989,7,도봉구,50500,45694.08589442518,4805.914105574819,0.0951666159519766,0.0951666159519766
189,창동,삼성래미안,창동 45 삼성래미안,84.87,1992,15,도봉구,43700,43460.11827230864,239.88172769136145,0.00548928438653001,0.00548928438653001
190,창동,창동주공18단지,창동 30 창동주공18단지,45.9,1988,10,도봉구,20700,23028.17476675836,-2328.1747667583586,-0.11247221095451007,0.11247221095451007
191,망원동,함성백합,망원동 493 함성백합,84.42,2001,6,마포구,45000,51153.44414387592,-6153.444143875917,-0.1367432031972426,0.1367432031972426
192,하계동,청솔(시영7),하계동 274 청솔(시영7),39.78,1989,10,노원구,22000,20926.46056740777,1073.5394325922316,0.04879724693601053,0.04879724693601053
193,봉천동,관악드림(삼성),봉천동 1712 관악드림(삼성),84.96,2003,10,관악구,48400,48122.90876347276,277.0912365272379,0.005725025548083428,0.005725025548083428
194,공릉동,공릉동한보,공릉동 743 공릉동한보,84.93,2000,14,노원구,37000,39429.726252508226,-2429.726252508226,-0.06566827709481692,0.06566827709481692
195,번동,기산그린,번동 191 기산그린,59.94,2000,13,강북구,24000,27087.59199453792,-3087.591994537921,-0.12864966643908005,0.12864966643908005
196,사당동,삼성래미안,사당동 1133 삼성래미안,114.50200000000001,2003,5,동작구,72000,72554.06707304434,-554.067073044338,-0.007695376014504695,0.007695376014504695
197,삼성동,대우멤버스(5차),삼성동 33-22 대우멤버스(5차),119.41,2005,4,강남구,114000,112384.46431213633,1615.5356878636667,0.01417136568301462,0.01417136568301462
198,노량진동,신동아리버파크,노량진동 325 신동아리버파크,84.88,2001,10,동작구,52800,53265.00373212363,-465.00373212363047,-0.008806888865977849,0.008806888865977849
199,천호동,두산위브센티움,천호동 414 두산위브센티움,39.17,2004,4,강동구,17800,20547.37991919739,-2747.3799191973885,-0.1543471864717634,0.1543471864717634
200,공덕동,마포현대,공덕동 188-108 마포현대,84.87,1988,8,마포구,58000,57666.37582668041,333.62417331959296,0.005752140919303327,0.005752140919303327
201,남가좌동,남가좌동현대,남가좌동 376 남가좌동현대,59.4,1999,8,서대문구,38400,37980.50905990544,419.49094009456167,0.01092424323162921,0.01092424323162921
202,문배동,삼라마이다스빌2,문배동 40-19 삼라마이다스빌2,78.34,2004,10,용산구,52000,57021.60089986256,-5021.600899862562,-0.09656924807428004,0.09656924807428004
203,상도동,래미안상도3차,상도동 431 래미안상도3차,84.96,2004,11,동작구,71900,65110.26299494196,6789.737005058043,0.09443305987563343,0.09443305987563343
204,신길동,래미안 영등포 프레비뉴,신길동 4945 래미안 영등포 프레비뉴,84.98,2015,4,영등포구,75000,70161.70557276996,4838.294427230037,0.06451059236306717,0.06451059236306717
205,신월동,삼정그린뷰,신월동 1041 삼정그린뷰,84.14,2005,14,양천구,38000,37782.78302085994,217.21697914005927,0.005716236293159455,0.005716236293159455
206,길음동,길음뉴타운4단지(e편한세상),길음동 1281 길음뉴타운4단지(e편한세상),84.64,2005,14,성북구,55000,54547.26883795904,452.73116204096004,0.008231475673472,0.008231475673472
207,정릉동,정릉2차e-편한세상,정릉동 1035 정릉2차e-편한세상,59.37,2009,2,성북구,38600,39801.76908101923,-1201.769081019229,-0.0311339140160422,0.0311339140160422
208,신정동,대성유니드2차,신정동 1198-3 대성유니드2차,84.67,2004,4,양천구,36500,43367.78952197291,-6867.789521972911,-0.18815861704035372,0.18815861704035372
209,금호동3가,두산,금호동3가 1331 두산,84.99,1994,2,성동구,48500,48906.66053093686,-406.6605309368606,-0.008384753215193002,0.008384753215193002
210,상도동,상도 엠코타운 센트럴파크,상도동 531 상도 엠코타운 센트럴파크,84.6099,2012,10,동작구,76000,75603.49791275474,396.50208724525874,0.0052171327269113,0.0052171327269113
211,이촌동,이촌코오롱(A),이촌동 412 이촌코오롱(A),59.82,1999,10,용산구,67500,71280.40914842761,-3780.409148427614,-0.05600606145818687,0.05600606145818687
212,대현동,럭키대현,대현동 144 럭키대현,83.38,1999,15,서대문구,50000,53965.16636359075,-3965.1663635907535,-0.07930332727181506,0.07930332727181506
213,개포동,개포주공 1단지,개포동 141 개포주공 1단지,42.55,1982,3,강남구,105000,109083.79431791436,-4083.794317914362,-0.03889327921823202,0.03889327921823202
214,장안동,래미안장안2차(329-3),장안동 329-3 래미안장안2차(329-3),81.05,2007,22,동대문구,54000,50602.37124259926,3397.6287574007365,0.0629190510629766,0.0629190510629766
215,상계동,보람2단지,상계동 639 보람2단지,79.25,1988,8,노원구,36000,38493.57165270753,-2493.5716527075274,-0.06926587924187576,0.06926587924187576
216,갈현동,갈현동현대,갈현동 537 갈현동현대,109.33,1997,7,은평구,43500,43838.38683003029,-338.3868300302929,-0.007779007586903286,0.007779007586903286
217,신림동,삼성산주공(주공3단지),신림동 1714 삼성산주공(주공3단지),83.21,2000,7,관악구,32000,36316.61393202626,-4316.613932026259,-0.1348941853758206,0.1348941853758206
218,장지동,위례24단지(꿈에그린),장지동 901 위례24단지(꿈에그린),59.66,2013,8,송파구,72500,69005.25736330454,3494.7426366954605,0.048203346713040836,0.048203346713040836
219,정릉동,정릉풍림아이원,정릉동 239 정릉풍림아이원,60.0,2005,19,성북구,35800,35237.56118844661,562.4388115533875,0.015710581328306914,0.015710581328306914
220,독산동,금천현대,독산동 711-2 금천현대,84.83,2002,24,금천구,40500,38606.33572286841,1893.6642771315892,0.046757142645224424,0.046757142645224424
221,길음동,길음뉴타운7단지(두산위브),길음동 1285 길음뉴타운7단지(두산위브),59.98,2010,3,성북구,46700,49619.4866234055,-2919.4866234055007,-0.06251577352046041,0.06251577352046041
222,방화동,방화5,방화동 814 방화5,39.6,1994,11,강서구,28700,27473.835666978335,1226.1643330216648,0.04272349592409982,0.04272349592409982
223,중계동,주공4,중계동 358-2 주공4,59.39,1991,11,노원구,29500,30654.772793535405,-1154.772793535405,-0.03914484045882729,0.03914484045882729
224,성내동,성내동삼성아파트,성내동 590 성내동삼성아파트,59.88,1999,3,강동구,43800,44286.90782057418,-486.90782057418255,-0.011116616908086359,0.011116616908086359
225,남가좌동,DMC파크뷰자이1단지,남가좌동 385 DMC파크뷰자이1단지,84.971,2015,19,서대문구,73000,71999.21600938216,1000.7839906178415,0.01370936973449098,0.01370936973449098
226,영천동,독립문삼호,영천동 100 독립문삼호,84.78,1995,3,서대문구,40500,52599.85154389331,-12099.85154389331,-0.2987617665158842,0.2987617665158842
227,월계동,주공2,월계동 556 주공2,44.52,1992,14,노원구,19600,19303.80765231883,296.19234768117167,0.015111854473529166,0.015111854473529166
228,봉천동,벽산블루밍,봉천동 1718 벽산블루밍,84.99,2005,17,관악구,43700,45880.493567389014,-2180.493567389014,-0.04989687797228865,0.04989687797228865
229,신림동,관악산휴먼시아 2단지,신림동 1735 관악산휴먼시아 2단지,114.7,2008,4,관악구,45900,48967.28776915317,-3067.2877691531685,-0.06682544159375095,0.06682544159375095
230,암사동,롯데캐슬퍼스트,암사동 414-2 롯데캐슬퍼스트,102.34,2008,29,강동구,83500,77222.75766561249,6277.2423343875125,0.07517655490284446,0.07517655490284446
231,명일동,삼익그린2차,명일동 15 삼익그린2차,54.81,1983,15,강동구,51900,48738.23631143851,3161.763688561492,0.06092030228442181,0.06092030228442181
232,구의동,현대프라임,구의동 631-1 현대프라임,84.99,1997,21,광진구,72000,72279.27036558937,-279.27036558937107,-0.003878755077630154,0.003878755077630154
233,고덕동,고덕 아이파크,고덕동 499 고덕 아이파크,84.98,2011,11,강동구,78000,80287.94298505776,-2287.942985057758,-0.02933260237253536,0.02933260237253536
234,하월곡동,동신,하월곡동 219 동신,59.88,1998,7,성북구,32000,31999.031885245946,0.9681147540541133,3.025358606419104e-05,3.025358606419104e-05
235,암사동,프라이어팰리스,암사동 413 프라이어팰리스,59.983000000000004,2007,18,강동구,53000,55780.08138213609,-2780.0813821360935,-0.05245436570068101,0.05245436570068101
236,상계동,한신4차,상계동 995 한신4차,84.84,1995,2,노원구,32500,31457.87423396282,1042.1257660371812,0.03206540818575942,0.03206540818575942
237,번동,금호,번동 656 금호,84.93,1998,16,강북구,35500,33704.97151888373,1795.028481116271,0.05056418256665552,0.05056418256665552
238,봉천동,현대(관악),봉천동 1000 현대(관악),58.59,1992,13,관악구,35800,35069.3280701836,730.6719298164026,0.020409830441798955,0.020409830441798955
239,하계동,극동,하계동 271-3 극동,55.72,1988,14,노원구,32300,29616.625035632293,2683.3749643677074,0.08307662428382995,0.08307662428382995
240,상계동,상계주공13(고층),상계동 637 상계주공13(고층),49.94,1989,12,노원구,27500,25980.771649776012,1519.228350223988,0.05524466728087229,0.05524466728087229
241,미아동,두산위브트레지움,미아동 811 두산위브트레지움,84.97,2011,9,강북구,49700,49566.19248877215,133.80751122785296,0.00269230404885016,0.00269230404885016
242,신길동,한성,신길동 769-1 한성,59.87,1997,8,영등포구,43000,42814.34341611,185.65658388999873,0.004317594974186017,0.004317594974186017
243,월계동,한진한화그랑빌,월계동 18 한진한화그랑빌,84.97,2002,14,노원구,49000,46306.91862473143,2693.0813752685717,0.05496084439323616,0.05496084439323616
244,중계동,대림벽산(363),중계동 363 대림벽산(363),114.39,1993,7,노원구,72000,71014.44940594437,985.5505940556322,0.013688202695217115,0.013688202695217115
245,돈암동,이수브라운스톤돈암,돈암동 636 이수브라운스톤돈암,59.99,2004,17,성북구,44000,42841.730645377815,1158.2693546221853,0.026324303514140578,0.026324303514140578
246,이문동,중앙하이츠빌,이문동 84 중앙하이츠빌,84.81,2002,9,동대문구,45400,43890.5362221006,1509.4637778994002,0.033248100834788546,0.033248100834788546
247,신길동,삼성래미안,신길동 4934 삼성래미안,59.33,2001,10,영등포구,40300,39067.07521261494,1232.9247873850618,0.030593667180770764,0.030593667180770764
248,금호동3가,두산,금호동3가 1331 두산,59.97,1994,1,성동구,49000,43692.94955200157,5307.05044799843,0.10830715199996796,0.10830715199996796
249,불광동,라이프미성,불광동 248 라이프미성,66.7,1988,5,은평구,35500,36334.38872158291,-834.388721582909,-0.02350390765022279,0.02350390765022279
250,둔촌동,둔촌하이츠,둔촌동 545 둔촌하이츠,59.79,1998,13,강동구,39000,46003.481681486744,-7003.4816814867445,-0.17957645337145497,0.17957645337145497
251,오류동,오류동금호어울림,오류동 347 오류동금호어울림,59.87,2006,3,구로구,34000,31048.321140273754,2951.6788597262457,0.08681408410959546,0.08681408410959546
252,암사동,선사현대아파트,암사동 509 선사현대아파트,59.64,2000,14,강동구,44000,47267.498107120264,-3267.4981071202637,-0.07426132061636963,0.07426132061636963
253,문정동,문정시영,문정동 145 문정시영,39.69,1989,6,송파구,36000,34935.625573971956,1064.3744260280437,0.02956595627855677,0.02956595627855677
254,염창동,태진한솔,염창동 263 태진한솔,58.87,1994,1,강서구,35900,35156.15113444405,743.8488655559486,0.020720024110193552,0.020720024110193552
255,명일동,명일우성,명일동 42 명일우성,84.93,1986,8,강동구,70000,68799.03887168344,1200.9611283165577,0.017156587547379396,0.017156587547379396
256,하월곡동,월곡두산위브,하월곡동 222 월곡두산위브,84.766,2003,7,성북구,43100,44020.40756546077,-920.4075654607732,-0.02135516393180448,0.02135516393180448
257,신대방동,한성,신대방동 470-8 한성,84.99,1995,20,동작구,60000,56058.75172150186,3941.2482784981403,0.06568747130830234,0.06568747130830234
258,상계동,상계주공1(고층),상계동 765 상계주공1(고층),58.01,1988,8,노원구,30900,34881.924830547425,-3981.924830547425,-0.1288648812474895,0.1288648812474895
259,증산동,문영마운틴1차,증산동 254 문영마운틴1차,84.92,2004,10,은평구,40800,41073.488340314565,-273.488340314565,-0.00670314559594522,0.00670314559594522
